full_date,calendar,year,quarter,quarter_id,month_number,month_name,month_name_abbr,day_of_month,day_of_week,day_name,day_name_abbr
2017-12-18 00:00:00,12/18/2017,2017,4,Q4,12,December,Dec,18,0,Monday,Mon
2017-12-19 00:00:00,12/19/2017,2017,4,Q4,12,December,Dec,19,1,Tuesday,Tue
2017-12-20 00:00:00,12/20/2017,2017,4,Q4,12,December,Dec,20,2,Wednesday,Wed
2017-12-21 00:00:00,12/21/2017,2017,4,Q4,12,December,Dec,21,3,Thursday,Thu
2017-12-22 00:00:00,12/22/2017,2017,4,Q4,12,December,Dec,22,4,Friday,Fri
2017-12-23 00:00:00,12/23/2017,2017,4,Q4,12,December,Dec,23,5,Saturday,Sat
2017-12-24 00:00:00,12/24/2017,2017,4,Q4,12,December,Dec,24,6,Sunday,Sun
2017-12-25 00:00:00,12/25/2017,2017,4,Q4,12,December,Dec,25,0,Monday,Mon
2017-12-26 00:00:00,12/26/2017,2017,4,Q4,12,December,Dec,26,1,Tuesday,Tue
2017-12-27 00:00:00,12/27/2017,2017,4,Q4,12,December,Dec,27,2,Wednesday,Wed
2017-12-28 00:00:00,12/28/2017,2017,4,Q4,12,December,Dec,28,3,Thursday,Thu
2017-12-29 00:00:00,12/29/2017,2017,4,Q4,12,December,Dec,29,4,Friday,Fri
2017-12-30 00:00:00,12/30/2017,2017,4,Q4,12,December,Dec,30,5,Saturday,Sat
2017-12-31 00:00:00,12/31/2017,2017,4,Q4,12,December,Dec,31,6,Sunday,Sun
2018-01-01 00:00:00,01/01/2018,2018,1,Q1,1,January,Jan,1,0,Monday,Mon
2018-01-02 00:00:00,01/02/2018,2018,1,Q1,1,January,Jan,2,1,Tuesday,Tue
2018-01-03 00:00:00,01/03/2018,2018,1,Q1,1,January,Jan,3,2,Wednesday,Wed
2018-01-04 00:00:00,01/04/2018,2018,1,Q1,1,January,Jan,4,3,Thursday,Thu
2018-01-05 00:00:00,01/05/2018,2018,1,Q1,1,January,Jan,5,4,Friday,Fri
2018-01-06 00:00:00,01/06/2018,2018,1,Q1,1,January,Jan,6,5,Saturday,Sat
2018-01-07 00:00:00,01/07/2018,2018,1,Q1,1,January,Jan,7,6,Sunday,Sun
2018-01-08 00:00:00,01/08/2018,2018,1,Q1,1,January,Jan,8,0,Monday,Mon
2018-01-09 00:00:00,01/09/2018,2018,1,Q1,1,January,Jan,9,1,Tuesday,Tue
2018-01-10 00:00:00,01/10/2018,2018,1,Q1,1,January,Jan,10,2,Wednesday,Wed
2018-01-11 00:00:00,01/11/2018,2018,1,Q1,1,January,Jan,11,3,Thursday,Thu
2018-01-12 00:00:00,01/12/2018,2018,1,Q1,1,January,Jan,12,4,Friday,Fri
2018-01-13 00:00:00,01/13/2018,2018,1,Q1,1,January,Jan,13,5,Saturday,Sat
2018-01-14 00:00:00,01/14/2018,2018,1,Q1,1,January,Jan,14,6,Sunday,Sun
2018-01-15 00:00:00,01/15/2018,2018,1,Q1,1,January,Jan,15,0,Monday,Mon
2018-01-16 00:00:00,01/16/2018,2018,1,Q1,1,January,Jan,16,1,Tuesday,Tue
2018-01-17 00:00:00,01/17/2018,2018,1,Q1,1,January,Jan,17,2,Wednesday,Wed
2018-01-18 00:00:00,01/18/2018,2018,1,Q1,1,January,Jan,18,3,Thursday,Thu
2018-01-19 00:00:00,01/19/2018,2018,1,Q1,1,January,Jan,19,4,Friday,Fri
2018-01-20 00:00:00,01/20/2018,2018,1,Q1,1,January,Jan,20,5,Saturday,Sat
2018-01-21 00:00:00,01/21/2018,2018,1,Q1,1,January,Jan,21,6,Sunday,Sun
2018-01-22 00:00:00,01/22/2018,2018,1,Q1,1,January,Jan,22,0,Monday,Mon
2018-01-23 00:00:00,01/23/2018,2018,1,Q1,1,January,Jan,23,1,Tuesday,Tue
2018-01-24 00:00:00,01/24/2018,2018,1,Q1,1,January,Jan,24,2,Wednesday,Wed
2018-01-25 00:00:00,01/25/2018,2018,1,Q1,1,January,Jan,25,3,Thursday,Thu
2018-01-26 00:00:00,01/26/2018,2018,1,Q1,1,January,Jan,26,4,Friday,Fri
2018-01-27 00:00:00,01/27/2018,2018,1,Q1,1,January,Jan,27,5,Saturday,Sat
2018-01-28 00:00:00,01/28/2018,2018,1,Q1,1,January,Jan,28,6,Sunday,Sun
2018-01-29 00:00:00,01/29/2018,2018,1,Q1,1,January,Jan,29,0,Monday,Mon
2018-01-30 00:00:00,01/30/2018,2018,1,Q1,1,January,Jan,30,1,Tuesday,Tue
2018-01-31 00:00:00,01/31/2018,2018,1,Q1,1,January,Jan,31,2,Wednesday,Wed
2018-02-01 00:00:00,02/01/2018,2018,1,Q1,2,February,Feb,1,3,Thursday,Thu
2018-02-02 00:00:00,02/02/2018,2018,1,Q1,2,February,Feb,2,4,Friday,Fri
2018-02-03 00:00:00,02/03/2018,2018,1,Q1,2,February,Feb,3,5,Saturday,Sat
2018-02-04 00:00:00,02/04/2018,2018,1,Q1,2,February,Feb,4,6,Sunday,Sun
2018-02-05 00:00:00,02/05/2018,2018,1,Q1,2,February,Feb,5,0,Monday,Mon
2018-02-06 00:00:00,02/06/2018,2018,1,Q1,2,February,Feb,6,1,Tuesday,Tue
2018-02-07 00:00:00,02/07/2018,2018,1,Q1,2,February,Feb,7,2,Wednesday,Wed
2018-02-08 00:00:00,02/08/2018,2018,1,Q1,2,February,Feb,8,3,Thursday,Thu
2018-02-09 00:00:00,02/09/2018,2018,1,Q1,2,February,Feb,9,4,Friday,Fri
2018-02-10 00:00:00,02/10/2018,2018,1,Q1,2,February,Feb,10,5,Saturday,Sat
2018-02-11 00:00:00,02/11/2018,2018,1,Q1,2,February,Feb,11,6,Sunday,Sun
2018-02-12 00:00:00,02/12/2018,2018,1,Q1,2,February,Feb,12,0,Monday,Mon
2018-02-13 00:00:00,02/13/2018,2018,1,Q1,2,February,Feb,13,1,Tuesday,Tue
2018-02-14 00:00:00,02/14/2018,2018,1,Q1,2,February,Feb,14,2,Wednesday,Wed
2018-02-15 00:00:00,02/15/2018,2018,1,Q1,2,February,Feb,15,3,Thursday,Thu
2018-02-16 00:00:00,02/16/2018,2018,1,Q1,2,February,Feb,16,4,Friday,Fri
2018-02-17 00:00:00,02/17/2018,2018,1,Q1,2,February,Feb,17,5,Saturday,Sat
2018-02-18 00:00:00,02/18/2018,2018,1,Q1,2,February,Feb,18,6,Sunday,Sun
2018-02-19 00:00:00,02/19/2018,2018,1,Q1,2,February,Feb,19,0,Monday,Mon
2018-02-20 00:00:00,02/20/2018,2018,1,Q1,2,February,Feb,20,1,Tuesday,Tue
2018-02-21 00:00:00,02/21/2018,2018,1,Q1,2,February,Feb,21,2,Wednesday,Wed
2018-02-22 00:00:00,02/22/2018,2018,1,Q1,2,February,Feb,22,3,Thursday,Thu
2018-02-23 00:00:00,02/23/2018,2018,1,Q1,2,February,Feb,23,4,Friday,Fri
2018-02-24 00:00:00,02/24/2018,2018,1,Q1,2,February,Feb,24,5,Saturday,Sat
2018-02-25 00:00:00,02/25/2018,2018,1,Q1,2,February,Feb,25,6,Sunday,Sun
2018-02-26 00:00:00,02/26/2018,2018,1,Q1,2,February,Feb,26,0,Monday,Mon
2018-02-27 00:00:00,02/27/2018,2018,1,Q1,2,February,Feb,27,1,Tuesday,Tue
2018-02-28 00:00:00,02/28/2018,2018,1,Q1,2,February,Feb,28,2,Wednesday,Wed
2018-03-01 00:00:00,03/01/2018,2018,1,Q1,3,March,Mar,1,3,Thursday,Thu
2018-03-02 00:00:00,03/02/2018,2018,1,Q1,3,March,Mar,2,4,Friday,Fri
2018-03-03 00:00:00,03/03/2018,2018,1,Q1,3,March,Mar,3,5,Saturday,Sat
2018-03-04 00:00:00,03/04/2018,2018,1,Q1,3,March,Mar,4,6,Sunday,Sun
2018-03-05 00:00:00,03/05/2018,2018,1,Q1,3,March,Mar,5,0,Monday,Mon
2018-03-06 00:00:00,03/06/2018,2018,1,Q1,3,March,Mar,6,1,Tuesday,Tue
2018-03-07 00:00:00,03/07/2018,2018,1,Q1,3,March,Mar,7,2,Wednesday,Wed
2018-03-08 00:00:00,03/08/2018,2018,1,Q1,3,March,Mar,8,3,Thursday,Thu
2018-03-09 00:00:00,03/09/2018,2018,1,Q1,3,March,Mar,9,4,Friday,Fri
2018-03-10 00:00:00,03/10/2018,2018,1,Q1,3,March,Mar,10,5,Saturday,Sat
2018-03-11 00:00:00,03/11/2018,2018,1,Q1,3,March,Mar,11,6,Sunday,Sun
2018-03-12 00:00:00,03/12/2018,2018,1,Q1,3,March,Mar,12,0,Monday,Mon
2018-03-13 00:00:00,03/13/2018,2018,1,Q1,3,March,Mar,13,1,Tuesday,Tue
2018-03-14 00:00:00,03/14/2018,2018,1,Q1,3,March,Mar,14,2,Wednesday,Wed
2018-03-15 00:00:00,03/15/2018,2018,1,Q1,3,March,Mar,15,3,Thursday,Thu
2018-03-16 00:00:00,03/16/2018,2018,1,Q1,3,March,Mar,16,4,Friday,Fri
2018-03-17 00:00:00,03/17/2018,2018,1,Q1,3,March,Mar,17,5,Saturday,Sat
2018-03-18 00:00:00,03/18/2018,2018,1,Q1,3,March,Mar,18,6,Sunday,Sun
2018-03-19 00:00:00,03/19/2018,2018,1,Q1,3,March,Mar,19,0,Monday,Mon
2018-03-20 00:00:00,03/20/2018,2018,1,Q1,3,March,Mar,20,1,Tuesday,Tue
2018-03-21 00:00:00,03/21/2018,2018,1,Q1,3,March,Mar,21,2,Wednesday,Wed
2018-03-22 00:00:00,03/22/2018,2018,1,Q1,3,March,Mar,22,3,Thursday,Thu
2018-03-23 00:00:00,03/23/2018,2018,1,Q1,3,March,Mar,23,4,Friday,Fri
2018-03-24 00:00:00,03/24/2018,2018,1,Q1,3,March,Mar,24,5,Saturday,Sat
2018-03-25 00:00:00,03/25/2018,2018,1,Q1,3,March,Mar,25,6,Sunday,Sun
2018-03-26 00:00:00,03/26/2018,2018,1,Q1,3,March,Mar,26,0,Monday,Mon
2018-03-27 00:00:00,03/27/2018,2018,1,Q1,3,March,Mar,27,1,Tuesday,Tue
2018-03-28 00:00:00,03/28/2018,2018,1,Q1,3,March,Mar,28,2,Wednesday,Wed
2018-03-29 00:00:00,03/29/2018,2018,1,Q1,3,March,Mar,29,3,Thursday,Thu
2018-03-30 00:00:00,03/30/2018,2018,1,Q1,3,March,Mar,30,4,Friday,Fri
2018-03-31 00:00:00,03/31/2018,2018,1,Q1,3,March,Mar,31,5,Saturday,Sat
2018-04-01 00:00:00,04/01/2018,2018,2,Q2,4,April,Apr,1,6,Sunday,Sun
2018-04-02 00:00:00,04/02/2018,2018,2,Q2,4,April,Apr,2,0,Monday,Mon
2018-04-03 00:00:00,04/03/2018,2018,2,Q2,4,April,Apr,3,1,Tuesday,Tue
2018-04-04 00:00:00,04/04/2018,2018,2,Q2,4,April,Apr,4,2,Wednesday,Wed
2018-04-05 00:00:00,04/05/2018,2018,2,Q2,4,April,Apr,5,3,Thursday,Thu
2018-04-06 00:00:00,04/06/2018,2018,2,Q2,4,April,Apr,6,4,Friday,Fri
2018-04-07 00:00:00,04/07/2018,2018,2,Q2,4,April,Apr,7,5,Saturday,Sat
2018-04-08 00:00:00,04/08/2018,2018,2,Q2,4,April,Apr,8,6,Sunday,Sun
2018-04-09 00:00:00,04/09/2018,2018,2,Q2,4,April,Apr,9,0,Monday,Mon
2018-04-10 00:00:00,04/10/2018,2018,2,Q2,4,April,Apr,10,1,Tuesday,Tue
2018-04-11 00:00:00,04/11/2018,2018,2,Q2,4,April,Apr,11,2,Wednesday,Wed
2018-04-12 00:00:00,04/12/2018,2018,2,Q2,4,April,Apr,12,3,Thursday,Thu
2018-04-13 00:00:00,04/13/2018,2018,2,Q2,4,April,Apr,13,4,Friday,Fri
2018-04-14 00:00:00,04/14/2018,2018,2,Q2,4,April,Apr,14,5,Saturday,Sat
2018-04-15 00:00:00,04/15/2018,2018,2,Q2,4,April,Apr,15,6,Sunday,Sun
2018-04-16 00:00:00,04/16/2018,2018,2,Q2,4,April,Apr,16,0,Monday,Mon
2018-04-17 00:00:00,04/17/2018,2018,2,Q2,4,April,Apr,17,1,Tuesday,Tue
2018-04-18 00:00:00,04/18/2018,2018,2,Q2,4,April,Apr,18,2,Wednesday,Wed
2018-04-19 00:00:00,04/19/2018,2018,2,Q2,4,April,Apr,19,3,Thursday,Thu
2018-04-20 00:00:00,04/20/2018,2018,2,Q2,4,April,Apr,20,4,Friday,Fri
2018-04-21 00:00:00,04/21/2018,2018,2,Q2,4,April,Apr,21,5,Saturday,Sat
2018-04-22 00:00:00,04/22/2018,2018,2,Q2,4,April,Apr,22,6,Sunday,Sun
2018-04-23 00:00:00,04/23/2018,2018,2,Q2,4,April,Apr,23,0,Monday,Mon
2018-04-24 00:00:00,04/24/2018,2018,2,Q2,4,April,Apr,24,1,Tuesday,Tue
2018-04-25 00:00:00,04/25/2018,2018,2,Q2,4,April,Apr,25,2,Wednesday,Wed
2018-04-26 00:00:00,04/26/2018,2018,2,Q2,4,April,Apr,26,3,Thursday,Thu
2018-04-27 00:00:00,04/27/2018,2018,2,Q2,4,April,Apr,27,4,Friday,Fri
2018-04-28 00:00:00,04/28/2018,2018,2,Q2,4,April,Apr,28,5,Saturday,Sat
2018-04-29 00:00:00,04/29/2018,2018,2,Q2,4,April,Apr,29,6,Sunday,Sun
2018-04-30 00:00:00,04/30/2018,2018,2,Q2,4,April,Apr,30,0,Monday,Mon
2018-05-01 00:00:00,05/01/2018,2018,2,Q2,5,May,May,1,1,Tuesday,Tue
2018-05-02 00:00:00,05/02/2018,2018,2,Q2,5,May,May,2,2,Wednesday,Wed
2018-05-03 00:00:00,05/03/2018,2018,2,Q2,5,May,May,3,3,Thursday,Thu
2018-05-04 00:00:00,05/04/2018,2018,2,Q2,5,May,May,4,4,Friday,Fri
2018-05-05 00:00:00,05/05/2018,2018,2,Q2,5,May,May,5,5,Saturday,Sat
2018-05-06 00:00:00,05/06/2018,2018,2,Q2,5,May,May,6,6,Sunday,Sun
2018-05-07 00:00:00,05/07/2018,2018,2,Q2,5,May,May,7,0,Monday,Mon
2018-05-08 00:00:00,05/08/2018,2018,2,Q2,5,May,May,8,1,Tuesday,Tue
2018-05-09 00:00:00,05/09/2018,2018,2,Q2,5,May,May,9,2,Wednesday,Wed
2018-05-10 00:00:00,05/10/2018,2018,2,Q2,5,May,May,10,3,Thursday,Thu
2018-05-11 00:00:00,05/11/2018,2018,2,Q2,5,May,May,11,4,Friday,Fri
2018-05-12 00:00:00,05/12/2018,2018,2,Q2,5,May,May,12,5,Saturday,Sat
2018-05-13 00:00:00,05/13/2018,2018,2,Q2,5,May,May,13,6,Sunday,Sun
2018-05-14 00:00:00,05/14/2018,2018,2,Q2,5,May,May,14,0,Monday,Mon
2018-05-15 00:00:00,05/15/2018,2018,2,Q2,5,May,May,15,1,Tuesday,Tue
2018-05-16 00:00:00,05/16/2018,2018,2,Q2,5,May,May,16,2,Wednesday,Wed
2018-05-17 00:00:00,05/17/2018,2018,2,Q2,5,May,May,17,3,Thursday,Thu
2018-05-18 00:00:00,05/18/2018,2018,2,Q2,5,May,May,18,4,Friday,Fri
2018-05-19 00:00:00,05/19/2018,2018,2,Q2,5,May,May,19,5,Saturday,Sat
2018-05-20 00:00:00,05/20/2018,2018,2,Q2,5,May,May,20,6,Sunday,Sun
2018-05-21 00:00:00,05/21/2018,2018,2,Q2,5,May,May,21,0,Monday,Mon
2018-05-22 00:00:00,05/22/2018,2018,2,Q2,5,May,May,22,1,Tuesday,Tue
2018-05-23 00:00:00,05/23/2018,2018,2,Q2,5,May,May,23,2,Wednesday,Wed
2018-05-24 00:00:00,05/24/2018,2018,2,Q2,5,May,May,24,3,Thursday,Thu
2018-05-25 00:00:00,05/25/2018,2018,2,Q2,5,May,May,25,4,Friday,Fri
2018-05-26 00:00:00,05/26/2018,2018,2,Q2,5,May,May,26,5,Saturday,Sat
2018-05-27 00:00:00,05/27/2018,2018,2,Q2,5,May,May,27,6,Sunday,Sun
2018-05-28 00:00:00,05/28/2018,2018,2,Q2,5,May,May,28,0,Monday,Mon
2018-05-29 00:00:00,05/29/2018,2018,2,Q2,5,May,May,29,1,Tuesday,Tue
2018-05-30 00:00:00,05/30/2018,2018,2,Q2,5,May,May,30,2,Wednesday,Wed
2018-05-31 00:00:00,05/31/2018,2018,2,Q2,5,May,May,31,3,Thursday,Thu
2018-06-01 00:00:00,06/01/2018,2018,2,Q2,6,June,Jun,1,4,Friday,Fri
2018-06-02 00:00:00,06/02/2018,2018,2,Q2,6,June,Jun,2,5,Saturday,Sat
2018-06-03 00:00:00,06/03/2018,2018,2,Q2,6,June,Jun,3,6,Sunday,Sun
2018-06-04 00:00:00,06/04/2018,2018,2,Q2,6,June,Jun,4,0,Monday,Mon
2018-06-05 00:00:00,06/05/2018,2018,2,Q2,6,June,Jun,5,1,Tuesday,Tue
2018-06-06 00:00:00,06/06/2018,2018,2,Q2,6,June,Jun,6,2,Wednesday,Wed
2018-06-07 00:00:00,06/07/2018,2018,2,Q2,6,June,Jun,7,3,Thursday,Thu
2018-06-08 00:00:00,06/08/2018,2018,2,Q2,6,June,Jun,8,4,Friday,Fri
2018-06-09 00:00:00,06/09/2018,2018,2,Q2,6,June,Jun,9,5,Saturday,Sat
2018-06-10 00:00:00,06/10/2018,2018,2,Q2,6,June,Jun,10,6,Sunday,Sun
2018-06-11 00:00:00,06/11/2018,2018,2,Q2,6,June,Jun,11,0,Monday,Mon
2018-06-12 00:00:00,06/12/2018,2018,2,Q2,6,June,Jun,12,1,Tuesday,Tue
2018-06-13 00:00:00,06/13/2018,2018,2,Q2,6,June,Jun,13,2,Wednesday,Wed
2018-06-14 00:00:00,06/14/2018,2018,2,Q2,6,June,Jun,14,3,Thursday,Thu
2018-06-15 00:00:00,06/15/2018,2018,2,Q2,6,June,Jun,15,4,Friday,Fri
2018-06-16 00:00:00,06/16/2018,2018,2,Q2,6,June,Jun,16,5,Saturday,Sat
2018-06-17 00:00:00,06/17/2018,2018,2,Q2,6,June,Jun,17,6,Sunday,Sun
2018-06-18 00:00:00,06/18/2018,2018,2,Q2,6,June,Jun,18,0,Monday,Mon
2018-06-19 00:00:00,06/19/2018,2018,2,Q2,6,June,Jun,19,1,Tuesday,Tue
2018-06-20 00:00:00,06/20/2018,2018,2,Q2,6,June,Jun,20,2,Wednesday,Wed
2018-06-21 00:00:00,06/21/2018,2018,2,Q2,6,June,Jun,21,3,Thursday,Thu
2018-06-22 00:00:00,06/22/2018,2018,2,Q2,6,June,Jun,22,4,Friday,Fri
2018-06-23 00:00:00,06/23/2018,2018,2,Q2,6,June,Jun,23,5,Saturday,Sat
2018-06-24 00:00:00,06/24/2018,2018,2,Q2,6,June,Jun,24,6,Sunday,Sun
2018-06-25 00:00:00,06/25/2018,2018,2,Q2,6,June,Jun,25,0,Monday,Mon
2018-06-26 00:00:00,06/26/2018,2018,2,Q2,6,June,Jun,26,1,Tuesday,Tue
2018-06-27 00:00:00,06/27/2018,2018,2,Q2,6,June,Jun,27,2,Wednesday,Wed
2018-06-28 00:00:00,06/28/2018,2018,2,Q2,6,June,Jun,28,3,Thursday,Thu
2018-06-29 00:00:00,06/29/2018,2018,2,Q2,6,June,Jun,29,4,Friday,Fri
2018-06-30 00:00:00,06/30/2018,2018,2,Q2,6,June,Jun,30,5,Saturday,Sat
2018-07-01 00:00:00,07/01/2018,2018,3,Q3,7,July,Jul,1,6,Sunday,Sun
2018-07-02 00:00:00,07/02/2018,2018,3,Q3,7,July,Jul,2,0,Monday,Mon
2018-07-03 00:00:00,07/03/2018,2018,3,Q3,7,July,Jul,3,1,Tuesday,Tue
2018-07-04 00:00:00,07/04/2018,2018,3,Q3,7,July,Jul,4,2,Wednesday,Wed
2018-07-05 00:00:00,07/05/2018,2018,3,Q3,7,July,Jul,5,3,Thursday,Thu
2018-07-06 00:00:00,07/06/2018,2018,3,Q3,7,July,Jul,6,4,Friday,Fri
2018-07-07 00:00:00,07/07/2018,2018,3,Q3,7,July,Jul,7,5,Saturday,Sat
2018-07-08 00:00:00,07/08/2018,2018,3,Q3,7,July,Jul,8,6,Sunday,Sun
2018-07-09 00:00:00,07/09/2018,2018,3,Q3,7,July,Jul,9,0,Monday,Mon
2018-07-10 00:00:00,07/10/2018,2018,3,Q3,7,July,Jul,10,1,Tuesday,Tue
2018-07-11 00:00:00,07/11/2018,2018,3,Q3,7,July,Jul,11,2,Wednesday,Wed
2018-07-12 00:00:00,07/12/2018,2018,3,Q3,7,July,Jul,12,3,Thursday,Thu
2018-07-13 00:00:00,07/13/2018,2018,3,Q3,7,July,Jul,13,4,Friday,Fri
2018-07-14 00:00:00,07/14/2018,2018,3,Q3,7,July,Jul,14,5,Saturday,Sat
2018-07-15 00:00:00,07/15/2018,2018,3,Q3,7,July,Jul,15,6,Sunday,Sun
2018-07-16 00:00:00,07/16/2018,2018,3,Q3,7,July,Jul,16,0,Monday,Mon
2018-07-17 00:00:00,07/17/2018,2018,3,Q3,7,July,Jul,17,1,Tuesday,Tue
2018-07-18 00:00:00,07/18/2018,2018,3,Q3,7,July,Jul,18,2,Wednesday,Wed
2018-07-19 00:00:00,07/19/2018,2018,3,Q3,7,July,Jul,19,3,Thursday,Thu
2018-07-20 00:00:00,07/20/2018,2018,3,Q3,7,July,Jul,20,4,Friday,Fri
2018-07-21 00:00:00,07/21/2018,2018,3,Q3,7,July,Jul,21,5,Saturday,Sat
2018-07-22 00:00:00,07/22/2018,2018,3,Q3,7,July,Jul,22,6,Sunday,Sun
2018-07-23 00:00:00,07/23/2018,2018,3,Q3,7,July,Jul,23,0,Monday,Mon
2018-07-24 00:00:00,07/24/2018,2018,3,Q3,7,July,Jul,24,1,Tuesday,Tue
2018-07-25 00:00:00,07/25/2018,2018,3,Q3,7,July,Jul,25,2,Wednesday,Wed
2018-07-26 00:00:00,07/26/2018,2018,3,Q3,7,July,Jul,26,3,Thursday,Thu
2018-07-27 00:00:00,07/27/2018,2018,3,Q3,7,July,Jul,27,4,Friday,Fri
2018-07-28 00:00:00,07/28/2018,2018,3,Q3,7,July,Jul,28,5,Saturday,Sat
2018-07-29 00:00:00,07/29/2018,2018,3,Q3,7,July,Jul,29,6,Sunday,Sun
2018-07-30 00:00:00,07/30/2018,2018,3,Q3,7,July,Jul,30,0,Monday,Mon
2018-07-31 00:00:00,07/31/2018,2018,3,Q3,7,July,Jul,31,1,Tuesday,Tue
2018-08-01 00:00:00,08/01/2018,2018,3,Q3,8,August,Aug,1,2,Wednesday,Wed
2018-08-02 00:00:00,08/02/2018,2018,3,Q3,8,August,Aug,2,3,Thursday,Thu
2018-08-03 00:00:00,08/03/2018,2018,3,Q3,8,August,Aug,3,4,Friday,Fri
2018-08-04 00:00:00,08/04/2018,2018,3,Q3,8,August,Aug,4,5,Saturday,Sat
2018-08-05 00:00:00,08/05/2018,2018,3,Q3,8,August,Aug,5,6,Sunday,Sun
2018-08-06 00:00:00,08/06/2018,2018,3,Q3,8,August,Aug,6,0,Monday,Mon
2018-08-07 00:00:00,08/07/2018,2018,3,Q3,8,August,Aug,7,1,Tuesday,Tue
2018-08-08 00:00:00,08/08/2018,2018,3,Q3,8,August,Aug,8,2,Wednesday,Wed
2018-08-09 00:00:00,08/09/2018,2018,3,Q3,8,August,Aug,9,3,Thursday,Thu
2018-08-10 00:00:00,08/10/2018,2018,3,Q3,8,August,Aug,10,4,Friday,Fri
2018-08-11 00:00:00,08/11/2018,2018,3,Q3,8,August,Aug,11,5,Saturday,Sat
2018-08-12 00:00:00,08/12/2018,2018,3,Q3,8,August,Aug,12,6,Sunday,Sun
2018-08-13 00:00:00,08/13/2018,2018,3,Q3,8,August,Aug,13,0,Monday,Mon
2018-08-14 00:00:00,08/14/2018,2018,3,Q3,8,August,Aug,14,1,Tuesday,Tue
2018-08-15 00:00:00,08/15/2018,2018,3,Q3,8,August,Aug,15,2,Wednesday,Wed
2018-08-16 00:00:00,08/16/2018,2018,3,Q3,8,August,Aug,16,3,Thursday,Thu
2018-08-17 00:00:00,08/17/2018,2018,3,Q3,8,August,Aug,17,4,Friday,Fri
2018-08-18 00:00:00,08/18/2018,2018,3,Q3,8,August,Aug,18,5,Saturday,Sat
2018-08-19 00:00:00,08/19/2018,2018,3,Q3,8,August,Aug,19,6,Sunday,Sun
2018-08-20 00:00:00,08/20/2018,2018,3,Q3,8,August,Aug,20,0,Monday,Mon
2018-08-21 00:00:00,08/21/2018,2018,3,Q3,8,August,Aug,21,1,Tuesday,Tue
2018-08-22 00:00:00,08/22/2018,2018,3,Q3,8,August,Aug,22,2,Wednesday,Wed
2018-08-23 00:00:00,08/23/2018,2018,3,Q3,8,August,Aug,23,3,Thursday,Thu
2018-08-24 00:00:00,08/24/2018,2018,3,Q3,8,August,Aug,24,4,Friday,Fri
2018-08-25 00:00:00,08/25/2018,2018,3,Q3,8,August,Aug,25,5,Saturday,Sat
2018-08-26 00:00:00,08/26/2018,2018,3,Q3,8,August,Aug,26,6,Sunday,Sun
2018-08-27 00:00:00,08/27/2018,2018,3,Q3,8,August,Aug,27,0,Monday,Mon
2018-08-28 00:00:00,08/28/2018,2018,3,Q3,8,August,Aug,28,1,Tuesday,Tue
2018-08-29 00:00:00,08/29/2018,2018,3,Q3,8,August,Aug,29,2,Wednesday,Wed
2018-08-30 00:00:00,08/30/2018,2018,3,Q3,8,August,Aug,30,3,Thursday,Thu
2018-08-31 00:00:00,08/31/2018,2018,3,Q3,8,August,Aug,31,4,Friday,Fri
2018-09-01 00:00:00,09/01/2018,2018,3,Q3,9,September,Sep,1,5,Saturday,Sat
2018-09-02 00:00:00,09/02/2018,2018,3,Q3,9,September,Sep,2,6,Sunday,Sun
2018-09-03 00:00:00,09/03/2018,2018,3,Q3,9,September,Sep,3,0,Monday,Mon
2018-09-04 00:00:00,09/04/2018,2018,3,Q3,9,September,Sep,4,1,Tuesday,Tue
2018-09-05 00:00:00,09/05/2018,2018,3,Q3,9,September,Sep,5,2,Wednesday,Wed
2018-09-06 00:00:00,09/06/2018,2018,3,Q3,9,September,Sep,6,3,Thursday,Thu
2018-09-07 00:00:00,09/07/2018,2018,3,Q3,9,September,Sep,7,4,Friday,Fri
2018-09-08 00:00:00,09/08/2018,2018,3,Q3,9,September,Sep,8,5,Saturday,Sat
2018-09-09 00:00:00,09/09/2018,2018,3,Q3,9,September,Sep,9,6,Sunday,Sun
2018-09-10 00:00:00,09/10/2018,2018,3,Q3,9,September,Sep,10,0,Monday,Mon
2018-09-11 00:00:00,09/11/2018,2018,3,Q3,9,September,Sep,11,1,Tuesday,Tue
2018-09-12 00:00:00,09/12/2018,2018,3,Q3,9,September,Sep,12,2,Wednesday,Wed
2018-09-13 00:00:00,09/13/2018,2018,3,Q3,9,September,Sep,13,3,Thursday,Thu
2018-09-14 00:00:00,09/14/2018,2018,3,Q3,9,September,Sep,14,4,Friday,Fri
2018-09-15 00:00:00,09/15/2018,2018,3,Q3,9,September,Sep,15,5,Saturday,Sat
2018-09-16 00:00:00,09/16/2018,2018,3,Q3,9,September,Sep,16,6,Sunday,Sun
2018-09-17 00:00:00,09/17/2018,2018,3,Q3,9,September,Sep,17,0,Monday,Mon
2018-09-18 00:00:00,09/18/2018,2018,3,Q3,9,September,Sep,18,1,Tuesday,Tue
2018-09-19 00:00:00,09/19/2018,2018,3,Q3,9,September,Sep,19,2,Wednesday,Wed
2018-09-20 00:00:00,09/20/2018,2018,3,Q3,9,September,Sep,20,3,Thursday,Thu
2018-09-21 00:00:00,09/21/2018,2018,3,Q3,9,September,Sep,21,4,Friday,Fri
2018-09-22 00:00:00,09/22/2018,2018,3,Q3,9,September,Sep,22,5,Saturday,Sat
2018-09-23 00:00:00,09/23/2018,2018,3,Q3,9,September,Sep,23,6,Sunday,Sun
